transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,vendor_id_original
LTX-01154,2025-03-21T01:47:00,DEP-HEALTH,VEN-019,Supplies,744.9,Cheque,Description for LTX-01154,A-03,B-780,VEN-096
LTX-01155,2025-12-24T19:36:00,DEP-HEALTH,VEN-019,Travel,320.63,Credit Card,Description for LTX-01155,A-01,B-352,VEN-028
LTX-01156,2025-03-08T00:34:00,DEP-POLICE,VEN-019,IT,1405.26,Bank Transfer,Description for LTX-01156,A-02,B-461,VEN-040
LTX-01157,2025-06-24T11:01:00,DEP-PWR,VEN-019,Consulting,504.72,Cheque,Description for LTX-01157,A-06,B-282,VEN-031
LTX-01158,2025-05-30T00:18:00,DEP-POLICE,VEN-019,Supplies,1606.52,Cheque,Description for LTX-01158,A-02,B-982,VEN-020
LTX-01159,2025-06-23T05:29:00,DEP-FIN,VEN-019,Infrastructure,999.95,Bank Transfer,Description for LTX-01159,A-00,B-572,VEN-052
LTX-01160,2025-06-09T13:42:00,DEP-POLICE,VEN-019,Consulting,271.29,Credit Card,Description for LTX-01160,A-06,B-566,VEN-001
LTX-01161,2025-06-14T15:54:00,DEP-EDU,VEN-019,Travel,1204.43,Cheque,Description for LTX-01161,A-07,B-346,VEN-025
LTX-01162,2025-04-11T10:26:00,DEP-POLICE,VEN-019,IT,1308.76,Cheque,Description for LTX-01162,A-09,B-457,VEN-053
LTX-01163,2025-07-22T22:15:00,DEP-HEALTH,VEN-019,Infrastructure,1673.85,Credit Card,Description for LTX-01163,A-08,B-689,VEN-076
LTX-01164,2025-10-06T00:26:00,DEP-FIN,VEN-019,Travel,1431.4,Cheque,Description for LTX-01164,A-06,B-204,VEN-013
LTX-01165,2025-04-03T23:00:00,DEP-EDU,VEN-019,Consulting,1469.87,Cheque,Description for LTX-01165,A-08,B-163,VEN-012
LTX-01166,2025-04-21T02:12:00,DEP-HEALTH,VEN-019,IT,399.65,Credit Card,Description for LTX-01166,A-09,B-489,VEN-035
LTX-01167,2025-01-28T09:48:00,DEP-FIN,VEN-019,Supplies,1821.61,Cheque,Description for LTX-01167,A-07,B-562,VEN-037
LTX-01168,2025-03-23T06:25:00,DEP-FIN,VEN-019,Travel,781.58,Cheque,Description for LTX-01168,A-07,B-202,VEN-035
LTX-01169,2025-08-20T11:58:00,DEP-FIN,VEN-019,IT,767.52,Bank Transfer,Description for LTX-01169,A-04,B-245,VEN-089
LTX-01170,2025-04-30T05:00:00,DEP-EDU,VEN-019,IT,1569.75,Credit Card,Description for LTX-01170,A-00,B-524,VEN-031
LTX-01171,2025-01-03T13:41:00,DEP-POLICE,VEN-019,Supplies,591.69,Bank Transfer,Description for LTX-01171,A-06,B-949,VEN-061
LTX-01172,2025-12-26T06:20:00,DEP-FIN,VEN-019,Travel,1469.5,Bank Transfer,Description for LTX-01172,A-05,B-554,VEN-038
LTX-01173,2025-05-06T06:53:00,DEP-PWR,VEN-019,IT,1822.45,Cheque,Description for LTX-01173,A-08,B-573,VEN-034
LTX-01174,2025-07-27T18:21:00,DEP-EDU,VEN-019,Supplies,1675.92,Bank Transfer,Description for LTX-01174,A-00,B-647,
LTX-01175,2025-11-26T18:13:00,DEP-HEALTH,VEN-019,Travel,129.49,Bank Transfer,Description for LTX-01175,A-06,B-902,VEN-031
LTX-01176,2025-08-09T18:46:00,DEP-POLICE,VEN-019,Travel,927.51,Credit Card,Description for LTX-01176,A-05,B-499,VEN-032
LTX-01177,2025-12-27T15:13:00,DEP-PWR,VEN-019,Supplies,1539.59,Bank Transfer,Description for LTX-01177,A-02,B-668,VEN-031
LTX-01178,2025-09-19T23:14:00,DEP-HEALTH,VEN-019,Travel,518.27,Credit Card,Description for LTX-01178,A-02,B-964,VEN-083
LTX-01179,2025-04-20T12:07:00,DEP-EDU,VEN-019,IT,349.52,Bank Transfer,Description for LTX-01179,A-07,B-320,VEN-004
LTX-01180,2025-08-06T21:30:00,DEP-EDU,VEN-019,Supplies,538.03,Credit Card,Description for LTX-01180,A-02,B-196,VEN-086
LTX-01181,2025-09-09T08:51:00,DEP-POLICE,VEN-019,Infrastructure,1463.98,Bank Transfer,Description for LTX-01181,A-05,B-886,VEN-042
LTX-01182,2025-01-02T16:47:00,DEP-POLICE,VEN-019,Travel,1436.8,Credit Card,Description for LTX-01182,A-00,B-828,VEN-068
LTX-01183,2025-12-09T03:19:00,DEP-PWR,VEN-019,Travel,257.44,Credit Card,Description for LTX-01183,A-08,B-254,VEN-072
LTX-01184,2025-06-22T02:55:00,DEP-FIN,VEN-019,IT,68.38,Cheque,Description for LTX-01184,A-09,B-786,VEN-057
LTX-01185,2025-04-13T00:30:00,DEP-PWR,VEN-019,IT,967.16,Credit Card,Description for LTX-01185,A-09,B-383,VEN-078
LTX-01186,2025-10-05T13:45:00,DEP-HEALTH,VEN-019,Supplies,898.45,Credit Card,Description for LTX-01186,A-04,B-558,VEN-098
LTX-01187,2025-05-18T11:10:00,DEP-POLICE,VEN-019,Infrastructure,196.15,Bank Transfer,Description for LTX-01187,A-05,B-198,VEN-050
LTX-01188,2025-04-07T07:17:00,DEP-HEALTH,VEN-019,Supplies,846.05,Credit Card,Description for LTX-01188,A-06,B-633,VEN-055
LTX-01189,2025-07-22T22:35:00,DEP-FIN,VEN-019,Supplies,1897.4,Bank Transfer,Description for LTX-01189,A-05,B-988,VEN-006
LTX-01190,2025-12-05T22:54:00,DEP-POLICE,VEN-019,Travel,983.26,Cheque,Description for LTX-01190,A-02,B-924,VEN-017
LTX-01191,2025-12-16T01:54:00,DEP-FIN,VEN-019,Supplies,1826.96,Cheque,Description for LTX-01191,A-06,B-415,VEN-084
LTX-01192,2025-09-11T09:57:00,DEP-POLICE,VEN-019,Consulting,1988.09,Credit Card,Description for LTX-01192,A-00,B-220,VEN-030
LTX-01193,2025-06-10T17:06:00,DEP-FIN,VEN-019,IT,1833.89,Bank Transfer,Description for LTX-01193,A-03,B-790,VEN-058
LTX-01194,2025-05-06T23:09:00,DEP-POLICE,VEN-019,Supplies,1417.26,Cheque,Description for LTX-01194,A-01,B-333,VEN-087
LTX-01195,2025-04-18T01:44:00,DEP-EDU,VEN-019,Travel,282.56,Credit Card,Description for LTX-01195,A-09,B-123,VEN-067
LTX-01196,2025-10-29T15:58:00,DEP-FIN,VEN-019,Supplies,773.47,Cheque,Description for LTX-01196,A-04,B-205,VEN-009
LTX-01197,2025-01-10T13:21:00,DEP-FIN,VEN-019,IT,1409.67,Cheque,Description for LTX-01197,A-07,B-241,VEN-040
LTX-01198,2025-09-20T05:49:00,DEP-HEALTH,VEN-019,Infrastructure,265.83,Bank Transfer,Description for LTX-01198,A-00,B-714,VEN-000
LTX-01199,2025-03-12T09:21:00,DEP-HEALTH,VEN-019,Travel,1012.18,Cheque,Description for LTX-01199,A-08,B-566,VEN-029
LTX-01200,2025-11-15T05:29:00,DEP-HEALTH,VEN-019,IT,87413.14,Credit Card,Description for LTX-01200,A-05,B-797,VEN-032
LTX-01201,2025-05-25T13:16:00,DEP-PWR,VEN-019,IT,1050.96,Cheque,Description for LTX-01201,A-05,B-568,VEN-087
LTX-01202,2025-07-15T23:03:00,DEP-EDU,VEN-019,Supplies,1481.56,Cheque,Description for LTX-01202,A-06,B-987,VEN-005
LTX-01203,2025-11-03T06:50:00,DEP-HEALTH,VEN-019,IT,1964.41,Cheque,Description for LTX-01203,A-01,B-214,VEN-024
LTX-01204,2025-01-10T18:30:00,DEP-PWR,VEN-019,Infrastructure,1333.1,Bank Transfer,Description for LTX-01204,A-09,B-489,VEN-060
LTX-01205,2025-02-09T03:13:00,DEP-HEALTH,VEN-019,IT,1015.87,Bank Transfer,Description for LTX-01205,A-05,B-767,VEN-022
LTX-01206,2025-05-06T05:59:00,DEP-EDU,VEN-019,IT,570.4,Cheque,Description for LTX-01206,A-03,B-639,VEN-085
LTX-01207,2025-07-09T21:03:00,DEP-FIN,VEN-019,Infrastructure,366.38,Credit Card,Description for LTX-01207,A-05,B-298,VEN-064
LTX-01208,2025-04-11T06:28:00,DEP-EDU,VEN-019,Travel,503.9,Cheque,Description for LTX-01208,A-07,B-281,VEN-026
LTX-01209,2025-11-20T02:41:00,DEP-EDU,VEN-019,Supplies,503.6,Credit Card,Description for LTX-01209,A-04,B-603,VEN-008
LTX-01210,2025-08-04T01:30:00,DEP-EDU,VEN-019,Infrastructure,1494.91,Bank Transfer,Description for LTX-01210,A-09,B-329,VEN-027
LTX-01211,2025-07-04T18:59:00,DEP-HEALTH,VEN-019,Supplies,1991.24,Bank Transfer,Description for LTX-01211,A-07,B-721,VEN-041
LTX-01212,2025-01-10T20:19:00,DEP-PWR,VEN-019,Consulting,1562.03,Credit Card,Description for LTX-01212,A-06,B-763,VEN-092
LTX-01213,2025-10-20T14:55:00,DEP-FIN,VEN-019,Consulting,719.99,Bank Transfer,Description for LTX-01213,A-01,B-490,VEN-046
LTX-01214,2025-09-09T13:06:00,DEP-POLICE,VEN-019,Consulting,1659.91,Bank Transfer,Description for LTX-01214,A-08,B-658,VEN-053
LTX-01215,2025-04-29T23:25:00,DEP-PWR,VEN-019,Travel,523.02,Bank Transfer,Description for LTX-01215,A-00,B-492,VEN-009
LTX-01216,2025-03-11T11:15:00,DEP-EDU,VEN-019,Consulting,1681.87,Cheque,Description for LTX-01216,A-07,B-343,VEN-058
LTX-01217,2025-11-27T10:57:00,DEP-POLICE,VEN-019,Consulting,275.98,Bank Transfer,Description for LTX-01217,A-09,B-215,VEN-002
LTX-01218,2025-11-22T21:12:00,DEP-EDU,VEN-019,IT,845.83,Bank Transfer,Description for LTX-01218,A-09,B-882,VEN-086
LTX-01219,2025-02-25T21:11:00,DEP-FIN,VEN-019,Travel,175.47,Credit Card,Description for LTX-01219,A-09,B-168,VEN-039
LTX-01220,2025-01-14T20:00:00,DEP-FIN,VEN-019,Supplies,1242.44,Credit Card,Description for LTX-01220,A-07,B-526,VEN-066
LTX-01221,2025-01-02T18:00:00,DEP-POLICE,VEN-019,Travel,1744.21,Cheque,Description for LTX-01221,A-00,B-247,VEN-054
LTX-01222,2025-08-11T16:18:00,DEP-PWR,VEN-019,Consulting,186.26,Cheque,Description for LTX-01222,A-03,B-755,VEN-097
LTX-01223,2025-01-19T19:17:00,DEP-HEALTH,VEN-019,Travel,1497.27,Bank Transfer,Description for LTX-01223,A-02,B-454,VEN-004
LTX-01224,2025-01-09T05:42:00,DEP-FIN,VEN-019,Infrastructure,45.15,Cheque,Description for LTX-01224,A-00,B-405,VEN-098
LTX-01225,2025-10-12T11:00:00,DEP-HEALTH,VEN-019,Supplies,101.26,Credit Card,Description for LTX-01225,A-06,B-567,VEN-076
LTX-01226,2025-01-31T17:08:00,DEP-EDU,VEN-019,Travel,320.52,Credit Card,Description for LTX-01226,A-03,B-574,VEN-096
LTX-01227,2025-05-30T23:30:00,DEP-HEALTH,VEN-019,IT,402.45,Cheque,Description for LTX-01227,A-00,B-238,VEN-001
LTX-01228,2025-02-28T07:00:00,DEP-HEALTH,VEN-019,Travel,1466.96,Credit Card,Description for LTX-01228,A-01,B-241,VEN-013
LTX-01229,2025-05-01T16:02:00,DEP-POLICE,VEN-019,IT,1274.0,Bank Transfer,Description for LTX-01229,A-09,B-430,VEN-033
LTX-01230,2025-01-04T23:25:00,DEP-HEALTH,VEN-019,Supplies,790.13,Credit Card,Description for LTX-01230,A-06,B-319,VEN-082
LTX-01231,2025-03-28T09:03:00,DEP-FIN,VEN-019,Infrastructure,230.87,Bank Transfer,Description for LTX-01231,A-02,B-646,VEN-033
LTX-01232,2025-11-20T19:58:00,DEP-HEALTH,VEN-019,Supplies,575.49,Bank Transfer,Description for LTX-01232,A-02,B-990,VEN-045
LTX-01233,2025-10-15T20:46:00,DEP-FIN,VEN-019,Supplies,466.6,Bank Transfer,Description for LTX-01233,A-07,B-110,VEN-004
LTX-01234,2025-12-12T23:05:00,DEP-EDU,VEN-019,Consulting,1501.12,Credit Card,Description for LTX-01234,A-02,B-458,VEN-074
LTX-01235,2025-08-23T17:02:00,DEP-EDU,VEN-019,Infrastructure,53.44,Bank Transfer,Description for LTX-01235,A-00,B-593,VEN-066
LTX-01236,2025-11-12T04:37:00,DEP-EDU,VEN-019,Supplies,1174.45,Cheque,Description for LTX-01236,A-09,B-538,VEN-028
LTX-01237,2025-11-03T17:09:00,DEP-HEALTH,VEN-019,IT,349.97,Cheque,Description for LTX-01237,A-02,B-159,VEN-043
LTX-01238,2025-07-25T01:06:00,DEP-EDU,VEN-019,Consulting,1304.53,Credit Card,Description for LTX-01238,A-01,B-654,VEN-076
LTX-01239,2025-05-16T13:17:00,DEP-PWR,VEN-019,IT,1502.85,Cheque,Description for LTX-01239,A-09,B-375,VEN-040
LTX-01240,2025-03-24T12:09:00,DEP-HEALTH,VEN-019,IT,1368.19,Bank Transfer,Description for LTX-01240,A-01,B-619,VEN-093
LTX-01241,2025-02-08T22:13:00,DEP-HEALTH,VEN-019,Travel,1103.06,Credit Card,Description for LTX-01241,A-00,B-701,VEN-035
LTX-01242,2025-02-21T23:23:00,DEP-PWR,VEN-019,Infrastructure,1955.38,Bank Transfer,Description for LTX-01242,A-02,B-536,VEN-023
LTX-01243,2025-05-07T17:07:00,DEP-FIN,VEN-019,Supplies,1866.55,Cheque,Description for LTX-01243,A-02,B-423,VEN-096
LTX-01244,2025-03-02T04:42:00,DEP-FIN,VEN-019,Supplies,1644.94,Cheque,Description for LTX-01244,A-09,B-190,VEN-062
LTX-01245,2025-11-15T20:55:00,DEP-FIN,VEN-019,Travel,710.27,Cheque,Description for LTX-01245,A-04,B-532,VEN-021
LTX-01246,2025-08-11T11:35:00,DEP-EDU,VEN-019,Supplies,548.57,Credit Card,Description for LTX-01246,A-01,B-153,VEN-082
LTX-01247,2025-11-19T11:35:00,DEP-EDU,VEN-019,Infrastructure,153.58,Bank Transfer,Description for LTX-01247,A-00,B-613,VEN-084
LTX-01248,2025-08-18T17:36:00,DEP-POLICE,VEN-019,IT,1321.26,Cheque,Description for LTX-01248,A-02,B-721,VEN-055
LTX-01249,2025-12-12T22:51:00,DEP-HEALTH,VEN-019,Infrastructure,1829.48,Bank Transfer,Description for LTX-01249,A-03,B-497,VEN-008
LTX-01250,2025-02-10T03:15:00,DEP-PWR,VEN-019,Infrastructure,953.79,Bank Transfer,Description for LTX-01250,A-00,B-364,VEN-086
LTX-01251,2025-09-30T18:43:00,DEP-PWR,VEN-019,Consulting,516.01,Bank Transfer,Description for LTX-01251,A-04,B-474,VEN-094
LTX-01252,2025-06-16T19:35:00,DEP-EDU,VEN-019,Supplies,215.05,Cheque,Description for LTX-01252,A-06,B-800,VEN-075
LTX-01253,2025-10-17T04:18:00,DEP-PWR,VEN-019,Infrastructure,531.04,Cheque,Description for LTX-01253,A-04,B-145,VEN-026
LTX-01254,2025-07-07T09:54:00,DEP-EDU,VEN-019,IT,131.7,Cheque,Description for LTX-01254,A-08,B-623,VEN-000
LTX-01255,2025-12-15T15:49:00,DEP-POLICE,VEN-019,Travel,1050.15,Bank Transfer,Description for LTX-01255,A-05,B-961,VEN-062
LTX-01256,2025-08-24T23:01:00,DEP-HEALTH,VEN-019,Consulting,434.34,Credit Card,Description for LTX-01256,A-04,B-980,VEN-086
LTX-01257,2025-02-07T10:47:00,DEP-PWR,VEN-019,Travel,1938.29,Bank Transfer,Description for LTX-01257,A-01,B-794,VEN-002
LTX-01258,2025-07-21T11:30:00,DEP-FIN,VEN-019,IT,1259.42,Bank Transfer,Description for LTX-01258,A-03,B-853,VEN-016
LTX-01259,2025-08-28T00:58:00,DEP-EDU,VEN-019,IT,718.72,Cheque,Description for LTX-01259,A-03,B-820,VEN-069
LTX-01260,2025-07-08T16:14:00,DEP-HEALTH,VEN-019,Travel,1766.27,Credit Card,Description for LTX-01260,A-06,B-114,VEN-083
LTX-01261,2025-01-25T08:47:00,DEP-FIN,VEN-019,Supplies,1431.4,Credit Card,Description for LTX-01261,A-08,B-745,VEN-052
LTX-01262,2025-07-08T14:05:00,DEP-FIN,VEN-019,Travel,1717.94,Bank Transfer,Description for LTX-01262,A-05,B-635,VEN-096
LTX-01263,2025-05-05T20:36:00,DEP-POLICE,VEN-019,Infrastructure,1104.2,Bank Transfer,Description for LTX-01263,A-02,B-398,VEN-063
LTX-01264,2025-02-28T22:31:00,DEP-POLICE,VEN-019,Travel,547.55,Bank Transfer,Description for LTX-01264,A-01,B-568,VEN-016
LTX-01265,2025-01-24T06:19:00,DEP-EDU,VEN-019,Supplies,1787.99,Cheque,Description for LTX-01265,A-02,B-140,VEN-079
LTX-01266,2025-12-12T03:44:00,DEP-EDU,VEN-019,Infrastructure,1644.01,Cheque,Description for LTX-01266,A-01,B-587,VEN-033
LTX-01267,2025-03-17T12:36:00,DEP-FIN,VEN-019,Travel,418.22,Credit Card,Description for LTX-01267,A-04,B-261,VEN-004
LTX-01268,2025-09-10T04:19:00,DEP-EDU,VEN-019,Infrastructure,288.11,Bank Transfer,Description for LTX-01268,A-08,B-789,VEN-040
LTX-01269,2025-08-16T21:46:00,DEP-EDU,VEN-019,Travel,696.53,Cheque,Description for LTX-01269,A-00,B-409,VEN-079
LTX-01270,2025-06-30T13:19:00,DEP-PWR,VEN-019,IT,1500.07,Cheque,Description for LTX-01270,A-07,B-241,VEN-048
LTX-01271,2025-10-20T23:06:00,DEP-EDU,VEN-019,Supplies,73.73,Bank Transfer,Description for LTX-01271,A-08,B-333,VEN-002
LTX-01272,2025-10-20T17:30:00,DEP-POLICE,VEN-019,Infrastructure,410.27,Bank Transfer,Description for LTX-01272,A-00,B-403,VEN-092
LTX-01273,2025-07-21T13:59:00,DEP-FIN,VEN-019,Supplies,1735.65,Credit Card,Description for LTX-01273,A-00,B-546,VEN-009
LTX-01274,2025-03-19T15:33:00,DEP-POLICE,VEN-019,Travel,1226.52,Bank Transfer,Description for LTX-01274,A-01,B-984,VEN-017
LTX-01275,2025-04-04T19:43:00,DEP-POLICE,VEN-019,Infrastructure,272.7,Bank Transfer,Description for LTX-01275,A-01,B-186,VEN-080
LTX-01276,2025-12-07T22:29:00,DEP-FIN,VEN-019,IT,1144.95,Cheque,Description for LTX-01276,A-04,B-292,VEN-092
LTX-01277,2025-08-19T19:10:00,DEP-POLICE,VEN-019,IT,478.01,Cheque,Description for LTX-01277,A-07,B-452,VEN-003
LTX-01278,2025-11-27T05:01:00,DEP-POLICE,VEN-019,Supplies,236.08,Credit Card,Description for LTX-01278,A-01,B-698,VEN-079
LTX-01279,2025-12-12T14:23:00,DEP-FIN,VEN-019,Consulting,730.6,Bank Transfer,Description for LTX-01279,A-09,B-643,VEN-095
LTX-01280,2025-07-10T00:01:00,DEP-HEALTH,VEN-019,Infrastructure,1794.03,Cheque,Description for LTX-01280,A-05,B-674,VEN-093
LTX-01281,2025-08-21T14:38:00,DEP-POLICE,VEN-019,Consulting,81.43,Bank Transfer,Description for LTX-01281,A-00,B-157,VEN-065
LTX-01282,2025-09-16T16:14:00,DEP-HEALTH,VEN-019,Infrastructure,770.03,Bank Transfer,Description for LTX-01282,A-06,B-250,VEN-012
LTX-01283,2025-12-06T21:33:00,DEP-EDU,VEN-019,Travel,321.89,Bank Transfer,Description for LTX-01283,A-01,B-518,VEN-009
LTX-01284,2025-10-02T11:29:00,DEP-PWR,VEN-019,Infrastructure,1027.22,Cheque,Description for LTX-01284,A-05,B-647,VEN-026
LTX-01285,2025-03-28T11:29:00,DEP-FIN,VEN-019,Consulting,421.2,Cheque,Description for LTX-01285,A-07,B-137,VEN-040
LTX-01286,2025-10-21T04:26:00,DEP-POLICE,VEN-019,Travel,1047.66,Cheque,Description for LTX-01286,A-01,B-946,VEN-059
LTX-01287,2025-05-18T01:11:00,DEP-EDU,VEN-019,Supplies,485.1,Bank Transfer,Description for LTX-01287,A-01,B-843,VEN-096
LTX-01288,2025-10-21T20:16:00,DEP-PWR,VEN-019,Travel,1762.89,Bank Transfer,Description for LTX-01288,A-02,B-364,VEN-095
LTX-01289,2025-10-04T04:00:00,DEP-POLICE,VEN-019,Infrastructure,780.97,Cheque,Description for LTX-01289,A-01,B-134,VEN-034
LTX-01290,2025-12-19T00:55:00,DEP-EDU,VEN-019,IT,375.26,Credit Card,Description for LTX-01290,A-04,B-529,VEN-078
LTX-01291,2025-03-03T15:24:00,DEP-EDU,VEN-019,Supplies,462.48,Bank Transfer,Description for LTX-01291,A-05,B-104,VEN-000
LTX-01292,2025-12-22T21:37:00,DEP-POLICE,VEN-019,Infrastructure,1770.83,Bank Transfer,Description for LTX-01292,A-06,B-518,VEN-080
LTX-01293,2025-01-07T03:08:00,DEP-EDU,VEN-019,IT,1885.79,Credit Card,Description for LTX-01293,A-04,B-705,VEN-083
LTX-01294,2025-10-18T09:49:00,DEP-HEALTH,VEN-019,Travel,631.94,Cheque,Description for LTX-01294,A-05,B-825,VEN-094
LTX-01295,2025-03-18T12:56:00,DEP-EDU,VEN-019,IT,1328.24,Cheque,Description for LTX-01295,A-05,B-505,VEN-092
LTX-01296,2025-05-23T11:27:00,DEP-HEALTH,VEN-019,Infrastructure,379.49,Cheque,Description for LTX-01296,A-07,B-636,VEN-005
LTX-01297,2025-11-30T03:40:00,DEP-EDU,VEN-019,IT,1068.94,Credit Card,Description for LTX-01297,A-08,B-786,VEN-029
LTX-01298,2025-02-04T10:22:00,DEP-EDU,VEN-019,Consulting,582.71,Cheque,Description for LTX-01298,A-09,B-351,VEN-002
LTX-01299,2025-03-03T01:58:00,DEP-POLICE,VEN-019,IT,1558.53,Credit Card,Description for LTX-01299,A-00,B-269,VEN-079
LTX-01300,2025-09-09T08:16:00,DEP-PWR,VEN-019,Consulting,62055.45,Cheque,Description for LTX-01300,A-02,B-916,VEN-029
LTX-01301,2025-05-01T15:52:00,DEP-PWR,VEN-019,Consulting,415.66,Bank Transfer,Description for LTX-01301,A-03,B-483,VEN-083
LTX-01302,2025-04-20T21:42:00,DEP-PWR,VEN-019,Consulting,1924.09,Bank Transfer,Description for LTX-01302,A-08,B-413,VEN-076
LTX-01303,2025-01-11T00:22:00,DEP-HEALTH,VEN-019,Consulting,634.98,Bank Transfer,Description for LTX-01303,A-02,B-462,VEN-066
LTX-01304,2025-11-30T17:20:00,DEP-EDU,VEN-019,Infrastructure,696.89,Credit Card,Description for LTX-01304,A-02,B-352,VEN-037
LTX-01305,2025-02-26T22:39:00,DEP-HEALTH,VEN-019,Travel,1734.67,Bank Transfer,Description for LTX-01305,A-09,B-888,VEN-087
LTX-01306,2025-11-29T07:54:00,DEP-PWR,VEN-019,IT,1196.75,Cheque,Description for LTX-01306,A-08,B-512,VEN-071
LTX-01307,2025-06-27T11:33:00,DEP-PWR,VEN-019,Travel,1666.05,Cheque,Description for LTX-01307,A-03,B-214,VEN-052
LTX-01308,2025-08-28T06:35:00,DEP-PWR,VEN-019,Supplies,1273.02,Bank Transfer,Description for LTX-01308,A-07,B-831,VEN-033
LTX-01309,2025-09-28T02:25:00,DEP-FIN,VEN-019,IT,1552.17,Bank Transfer,Description for LTX-01309,A-02,B-118,VEN-059
LTX-01310,2025-04-26T07:21:00,DEP-HEALTH,VEN-019,Infrastructure,532.41,Cheque,Description for LTX-01310,A-00,B-126,VEN-096
LTX-01311,2025-11-15T13:11:00,DEP-PWR,VEN-019,IT,1241.66,Cheque,Description for LTX-01311,A-04,B-751,VEN-029
LTX-01312,2025-04-03T13:08:00,DEP-EDU,VEN-019,Consulting,71.69,Cheque,Description for LTX-01312,A-04,B-164,VEN-029
LTX-01313,2025-07-22T20:24:00,DEP-FIN,VEN-019,Infrastructure,1947.88,Credit Card,Description for LTX-01313,A-07,B-792,VEN-067
LTX-01314,2025-03-01T02:56:00,DEP-POLICE,VEN-019,Supplies,458.02,Bank Transfer,Description for LTX-01314,A-03,B-725,VEN-033
LTX-01315,2025-06-30T02:51:00,DEP-FIN,VEN-019,Travel,211.86,Bank Transfer,Description for LTX-01315,A-01,B-130,VEN-074
LTX-01316,2025-06-02T15:00:00,DEP-FIN,VEN-019,Consulting,1919.8,Cheque,Description for LTX-01316,A-00,B-347,VEN-015
LTX-01317,2025-01-01T16:28:00,DEP-HEALTH,VEN-019,Consulting,1011.8,Bank Transfer,Description for LTX-01317,A-00,B-747,VEN-099
LTX-01318,2025-10-21T23:50:00,DEP-POLICE,VEN-019,Travel,151.47,Bank Transfer,Description for LTX-01318,A-01,B-735,VEN-001
LTX-01319,2025-02-18T16:20:00,DEP-PWR,VEN-019,Supplies,103.29,Credit Card,Description for LTX-01319,A-01,B-202,VEN-066
LTX-01320,2025-08-06T16:26:00,DEP-EDU,VEN-019,Supplies,1358.63,Cheque,Description for LTX-01320,A-09,B-264,VEN-075
LTX-01321,2025-11-22T04:54:00,DEP-HEALTH,VEN-019,IT,1438.3,Bank Transfer,Description for LTX-01321,A-00,B-387,VEN-023
LTX-01322,2025-07-29T05:59:00,DEP-POLICE,VEN-019,Travel,1390.15,Credit Card,Description for LTX-01322,A-04,B-177,VEN-077
LTX-01323,2025-10-03T09:42:00,DEP-HEALTH,VEN-019,Consulting,653.46,Cheque,Description for LTX-01323,A-04,B-211,VEN-038
LTX-01324,2025-07-09T08:56:00,DEP-PWR,VEN-019,Supplies,791.53,Cheque,Description for LTX-01324,A-04,B-290,VEN-027
LTX-01325,2025-11-20T00:28:00,DEP-HEALTH,VEN-019,Travel,1366.1,Cheque,Description for LTX-01325,A-03,B-101,VEN-011
LTX-01326,2025-09-14T13:24:00,DEP-EDU,VEN-019,Infrastructure,1829.7,Credit Card,Description for LTX-01326,A-08,B-442,VEN-079
LTX-01327,2025-12-30T10:14:00,DEP-POLICE,VEN-019,IT,577.22,Credit Card,Description for LTX-01327,A-00,B-311,VEN-038
LTX-01328,2025-06-05T15:28:00,DEP-HEALTH,VEN-019,Travel,649.16,Credit Card,Description for LTX-01328,A-03,B-621,VEN-043
LTX-01329,2025-11-05T16:40:00,DEP-EDU,VEN-019,IT,90.75,Cheque,Description for LTX-01329,A-06,B-698,VEN-085
LTX-01330,2025-06-23T01:41:00,DEP-EDU,VEN-019,IT,1841.29,Bank Transfer,Description for LTX-01330,A-00,B-353,VEN-041
LTX-01331,2025-12-10T04:43:00,DEP-POLICE,VEN-019,Infrastructure,1840.54,Bank Transfer,Description for LTX-01331,A-03,B-707,VEN-098
LTX-01332,2025-10-18T15:54:00,DEP-HEALTH,VEN-019,Infrastructure,12.89,Credit Card,Description for LTX-01332,A-04,B-207,VEN-026
LTX-01333,2025-12-29T12:44:00,DEP-FIN,VEN-019,IT,311.07,Credit Card,Description for LTX-01333,A-04,B-633,VEN-095
LTX-01334,2025-07-10T05:28:00,DEP-HEALTH,VEN-019,Infrastructure,1729.34,Credit Card,Description for LTX-01334,A-06,B-616,VEN-090
LTX-01335,2025-07-29T21:07:00,DEP-PWR,VEN-019,Consulting,52.2,Bank Transfer,Description for LTX-01335,A-09,B-373,VEN-056
LTX-01336,2025-06-03T17:41:00,DEP-HEALTH,VEN-019,Supplies,808.57,Credit Card,Description for LTX-01336,A-01,B-895,VEN-079
LTX-01337,2025-09-12T19:29:00,DEP-HEALTH,VEN-019,Consulting,1484.89,Cheque,Description for LTX-01337,A-02,B-459,VEN-076
LTX-01338,2025-04-13T23:42:00,DEP-FIN,VEN-019,Consulting,297.28,Bank Transfer,Description for LTX-01338,A-04,B-540,VEN-094
LTX-01339,2025-09-27T04:03:00,DEP-FIN,VEN-019,Travel,969.03,Bank Transfer,Description for LTX-01339,A-09,B-105,VEN-008
LTX-01340,2025-04-18T02:18:00,DEP-EDU,VEN-019,Supplies,1836.31,Credit Card,Description for LTX-01340,A-05,B-652,VEN-035
